"D" "day" "month" "year" "wy" "tmax_c" "tmin_c" "precip" "wyd"
"1223" 1992-02-05 5 2 1992 1992 22.18611111 10.247777778 0 128
"1224" 1992-02-06 6 2 1992 1992 20.275 14.902222224 1.562 129
"1225" 1992-02-07 7 2 1992 1992 17.88611111 14.902222224 14.244 130
"1226" 1992-02-08 8 2 1992 1992 16.93055555 11.352222222 3.235 131
"1227" 1992-02-09 9 2 1992 1992 17.45611111 14.547222224 0 132
"1228" 1992-02-10 10 2 1992 1992 16.93055555 11.786111111 14.977 133
"1229" 1992-02-11 11 2 1992 1992 16.93055555 13.363888888 46.208 134
"1230" 1992-02-12 12 2 1992 1992 17.88611111 15.33611111 7.106 135
"1231" 1992-02-13 13 2 1992 1992 18.36388889 13.008888888 73.969 136
"1232" 1992-02-14 14 2 1992 1992 16.93055555 10.602777778 24.176 137
"1233" 1992-02-15 15 2 1992 1992 17.45611111 13.797777776 3.448 138
"1234" 1992-02-16 16 2 1992 1992 16.93055555 11.352222222 38.345 139
"1235" 1992-02-17 17 2 1992 1992 17.45611111 11.352222222 7.401 140
"1236" 1992-02-18 18 2 1992 1992 17.88611111 9.813888889 0 141
"1237" 1992-02-19 19 2 1992 1992 18.36388889 10.997222222 0 142
"1238" 1992-02-20 20 2 1992 1992 18.79388889 15.33611111 0 143
"1239" 1992-02-21 21 2 1992 1992 19.74944445 13.363888888 2.493 144
"1240" 1992-02-22 22 2 1992 1992 25.53055555 14.547222224 0 145
"1241" 1992-02-23 23 2 1992 1992 26.96388889 10.997222222 0 146
"1242" 1992-02-24 24 2 1992 1992 24.04944445 9.813888889 0 147
"1243" 1992-02-25 25 2 1992 1992 25.53055555 10.247777778 0 148
"1244" 1992-02-26 26 2 1992 1992 26.05611111 10.602777778 0 149
"1245" 1992-02-27 27 2 1992 1992 25.53055555 10.997222222 0 150
"1246" 1992-02-28 28 2 1992 1992 26.05611111 10.997222222 0 151
"1247" 1992-02-29 29 2 1992 1992 24.575 10.247777778 0 152
"1248" 1992-03-01 1 3 1992 1992 20.80055555 13.797777776 0 153
"1249" 1992-03-02 2 3 1992 1992 19.31944445 14.547222224 1.568 154
"1250" 1992-03-03 3 3 1992 1992 19.74944445 13.363888888 19.784 155
"1251" 1992-03-04 4 3 1992 1992 19.74944445 10.247777778 0 156
"1252" 1992-03-05 5 3 1992 1992 18.79388889 13.008888888 0 157
"1253" 1992-03-06 6 3 1992 1992 17.88611111 10.997222222 21.104 158
"1254" 1992-03-07 7 3 1992 1992 17.88611111 9.813888889 0.601 159
"1255" 1992-03-08 8 3 1992 1992 18.79388889 9.025 2.236 160
"1256" 1992-03-09 9 3 1992 1992 18.79388889 10.602777778 1.462 161
"1257" 1992-03-10 10 3 1992 1992 19.74944445 10.247777778 0 162
"1258" 1992-03-11 11 3 1992 1992 21.75611111 10.247777778 0 163
"1259" 1992-03-12 12 3 1992 1992 22.66388889 11.352222222 0 164
"1260" 1992-03-13 13 3 1992 1992 18.79388889 14.902222224 0 165
"1261" 1992-03-14 14 3 1992 1992 18.36388889 12.575 0 166
"1262" 1992-03-15 15 3 1992 1992 19.31944445 10.602777778 0 167
"1263" 1992-03-16 16 3 1992 1992 20.80055555 10.997222222 0 168
"1264" 1992-03-17 17 3 1992 1992 21.75611111 12.141111111 0 169
"1265" 1992-03-18 18 3 1992 1992 21.23055555 10.997222222 0 170
"1266" 1992-03-19 19 3 1992 1992 18.79388889 14.152777776 0 171
"1267" 1992-03-20 20 3 1992 1992 18.36388889 14.547222224 0 172
"1268" 1992-03-21 21 3 1992 1992 17.88611111 12.141111111 0 173
"1269" 1992-03-22 22 3 1992 1992 18.36388889 13.363888888 20.23 174
"1270" 1992-03-23 23 3 1992 1992 17.88611111 12.575 3.043 175
"1271" 1992-03-24 24 3 1992 1992 18.79388889 10.997222222 13.674 176
"1272" 1992-03-25 25 3 1992 1992 19.31944445 12.141111111 15.051 177
"1273" 1992-03-26 26 3 1992 1992 20.80055555 12.575 0 178
"1274" 1992-03-27 27 3 1992 1992 21.75611111 14.547222224 0.795 179
"1275" 1992-03-28 28 3 1992 1992 20.275 12.575 4.128 180
"1276" 1992-03-29 29 3 1992 1992 20.80055555 13.797777776 0 181
"1277" 1992-03-30 30 3 1992 1992 19.31944445 14.152777776 0 182
"1278" 1992-03-31 31 3 1992 1992 19.31944445 12.141111111 0 183
"1279" 1992-04-01 1 4 1992 1992 22.66388889 13.363888888 0 184
"1280" 1992-04-02 2 4 1992 1992 23.61944445 13.008888888 0 185
"1281" 1992-04-03 3 4 1992 1992 22.18611111 13.363888888 0 186
"1282" 1992-04-04 4 4 1992 1992 20.275 14.152777776 0 187
"1283" 1992-04-05 5 4 1992 1992 20.275 11.352222222 0 188
"1284" 1992-04-06 6 4 1992 1992 20.275 11.786111111 0 189
"1285" 1992-04-07 7 4 1992 1992 20.80055555 11.786111111 0 190
"1286" 1992-04-08 8 4 1992 1992 21.23055555 12.141111111 0 191
"1287" 1992-04-09 9 4 1992 1992 20.275 13.363888888 0 192
"1288" 1992-04-10 10 4 1992 1992 20.275 12.141111111 0 193
"1289" 1992-04-11 11 4 1992 1992 19.31944445 14.152777776 0 194
"1290" 1992-04-12 12 4 1992 1992 18.79388889 10.602777778 0 195
"1291" 1992-04-13 13 4 1992 1992 21.23055555 13.008888888 0 196
"1292" 1992-04-14 14 4 1992 1992 22.66388889 13.797777776 0 197
"1293" 1992-04-15 15 4 1992 1992 23.09388889 12.575 0 198
"1294" 1992-04-16 16 4 1992 1992 24.04944445 12.575 0 199
"1295" 1992-04-17 17 4 1992 1992 24.575 16.91388889 0 200
"1296" 1992-04-18 18 4 1992 1992 25.53055555 15.33611111 0 201
"1297" 1992-04-19 19 4 1992 1992 25.53055555 13.797777776 0 202
"1298" 1992-04-20 20 4 1992 1992 25.53055555 13.363888888 0 203
"1299" 1992-04-21 21 4 1992 1992 24.04944445 13.008888888 0 204
"1300" 1992-04-22 22 4 1992 1992 26.96388889 12.575 0 205
"1301" 1992-04-23 23 4 1992 1992 26.48611111 12.141111111 0 206
"1302" 1992-04-24 24 4 1992 1992 25.10055555 13.008888888 0 207
"1303" 1992-04-25 25 4 1992 1992 25.10055555 13.797777776 0 208
"1304" 1992-04-26 26 4 1992 1992 26.48611111 13.008888888 0 209
"1305" 1992-04-27 27 4 1992 1992 26.48611111 13.363888888 0 210
"1306" 1992-04-28 28 4 1992 1992 25.10055555 13.008888888 0 211
"1307" 1992-04-29 29 4 1992 1992 25.10055555 15.33611111 0 212
"1308" 1992-04-30 30 4 1992 1992 24.04944445 13.008888888 0 213
"1309" 1992-05-01 1 5 1992 1992 25.53055555 12.141111111 0 214
"1310" 1992-05-02 2 5 1992 1992 23.09388889 12.575 0 215
"1311" 1992-05-03 3 5 1992 1992 22.66388889 14.547222224 0 216
"1312" 1992-05-04 4 5 1992 1992 20.80055555 15.33611111 0 217
"1313" 1992-05-05 5 5 1992 1992 21.75611111 15.69111111 0 218
"1314" 1992-05-06 6 5 1992 1992 21.23055555 16.125 2.535 219
"1315" 1992-05-07 7 5 1992 1992 21.75611111 16.125 4.017 220
"1316" 1992-05-08 8 5 1992 1992 22.66388889 14.152777776 0 221
"1317" 1992-05-09 9 5 1992 1992 20.275 15.69111111 0 222
"1318" 1992-05-10 10 5 1992 1992 22.18611111 16.91388889 0 223
"1319" 1992-05-11 11 5 1992 1992 22.18611111 18.45222222 0 224
"1320" 1992-05-12 12 5 1992 1992 22.66388889 17.70277778 0 225
"1321" 1992-05-13 13 5 1992 1992 22.66388889 14.152777776 0 226
"1322" 1992-05-14 14 5 1992 1992 23.09388889 13.008888888 0 227
"1323" 1992-05-15 15 5 1992 1992 21.75611111 12.575 0 228
"1324" 1992-05-16 16 5 1992 1992 22.18611111 13.363888888 0 229
"1325" 1992-05-17 17 5 1992 1992 21.75611111 13.008888888 0 230
"1326" 1992-05-18 18 5 1992 1992 22.66388889 14.152777776 0 231
"1327" 1992-05-19 19 5 1992 1992 23.09388889 14.902222224 0 232
"1328" 1992-05-20 20 5 1992 1992 26.05611111 14.152777776 0 233
"1329" 1992-05-21 21 5 1992 1992 26.48611111 14.547222224 0 234
"1330" 1992-05-22 22 5 1992 1992 22.66388889 14.547222224 0 235
"1331" 1992-05-23 23 5 1992 1992 22.66388889 13.797777776 0 236
"1332" 1992-05-24 24 5 1992 1992 21.23055555 15.69111111 0 237
"1333" 1992-05-25 25 5 1992 1992 21.75611111 14.902222224 0 238
"1334" 1992-05-26 26 5 1992 1992 21.23055555 13.363888888 0 239
"1335" 1992-05-27 27 5 1992 1992 20.80055555 16.125 0 240
"1336" 1992-05-28 28 5 1992 1992 20.80055555 15.69111111 0 241
"1337" 1992-05-29 29 5 1992 1992 20.80055555 16.55888889 0 242
"1338" 1992-05-30 30 5 1992 1992 22.66388889 16.55888889 0 243
"1339" 1992-05-31 31 5 1992 1992 22.66388889 15.69111111 0 244
"1340" 1992-06-01 1 6 1992 1992 21.75611111 15.69111111 0 245
"1341" 1992-06-02 2 6 1992 1992 21.23055555 15.69111111 0 246
"1342" 1992-06-03 3 6 1992 1992 20.80055555 15.69111111 0 247
"1343" 1992-06-04 4 6 1992 1992 21.23055555 15.69111111 0 248
"1344" 1992-06-05 5 6 1992 1992 21.75611111 16.125 0 249
"1345" 1992-06-06 6 6 1992 1992 20.80055555 16.55888889 0 250
"1346" 1992-06-07 7 6 1992 1992 22.18611111 15.33611111 0 251
"1347" 1992-06-08 8 6 1992 1992 23.09388889 14.152777776 0 252
"1348" 1992-06-09 9 6 1992 1992 23.09388889 14.902222224 0 253
"1349" 1992-06-10 10 6 1992 1992 23.09388889 15.69111111 0 254
"1350" 1992-06-11 11 6 1992 1992 23.09388889 16.91388889 0 255
"1351" 1992-06-12 12 6 1992 1992 27.91944445 13.797777776 0 256
"1352" 1992-06-13 13 6 1992 1992 27.91944445 16.55888889 0 257
"1353" 1992-06-14 14 6 1992 1992 27.91944445 14.547222224 0 258
"1354" 1992-06-15 15 6 1992 1992 27.39388889 14.152777776 0 259
"1355" 1992-06-16 16 6 1992 1992 26.05611111 13.797777776 0 260
"1356" 1992-06-17 17 6 1992 1992 25.10055555 14.547222224 0 261
"1357" 1992-06-18 18 6 1992 1992 25.10055555 13.363888888 0 262
"1358" 1992-06-19 19 6 1992 1992 22.66388889 13.363888888 0 263
"1359" 1992-06-20 20 6 1992 1992 22.66388889 14.547222224 0 264
"1360" 1992-06-21 21 6 1992 1992 20.80055555 14.902222224 0 265
"1361" 1992-06-22 22 6 1992 1992 21.75611111 15.33611111 0 266
"1362" 1992-06-23 23 6 1992 1992 23.61944445 13.718888888 0 267
"1363" 1992-06-24 24 6 1992 1992 24.575 14.507777776 0 268
"1364" 1992-06-25 25 6 1992 1992 26.05611111 13.363888888 0 269
"1365" 1992-06-26 26 6 1992 1992 25.10055555 14.152777776 0 270
"1366" 1992-06-27 27 6 1992 1992 26.05611111 14.507777776 0 271
"1367" 1992-06-28 28 6 1992 1992 26.48611111 15.69111111 0 272
"1368" 1992-06-29 29 6 1992 1992 27.39388889 16.48 0 273
"1369" 1992-06-30 30 6 1992 1992 25.96055555 14.902222224 0 274
"1370" 1992-07-01 1 7 1992 1992 25.005 13.718888888 0 275
"1371" 1992-07-02 2 7 1992 1992 24.04944445 14.152777776 0 276
"1372" 1992-07-03 3 7 1992 1992 24.04944445 16.125 0 277
"1373" 1992-07-04 4 7 1992 1992 22.66388889 13.363888888 0 278
"1374" 1992-07-05 5 7 1992 1992 27.39388889 16.48 0 279
"1375" 1992-07-06 6 7 1992 1992 27.39388889 15.257222224 0 280
"1376" 1992-07-07 7 7 1992 1992 27.39388889 15.69111111 0 281
"1377" 1992-07-08 8 7 1992 1992 29.40055555 17.70277778 0 282
"1378" 1992-07-09 9 7 1992 1992 30.26055555 18.80722222 0 283
"1379" 1992-07-10 10 7 1992 1992 27.82388889 18.80722222 0 284
"1380" 1992-07-11 11 7 1992 1992 26.91611111 18.80722222 0 285
"1381" 1992-07-12 12 7 1992 1992 24.04944445 19.675 0 286
"1382" 1992-07-13 13 7 1992 1992 26.48611111 20.03 20.922 287
"1383" 1992-07-14 14 7 1992 1992 26.48611111 18.45222222 0 288
"1384" 1992-07-15 15 7 1992 1992 26.91611111 18.45222222 0 289
"1385" 1992-07-16 16 7 1992 1992 26.48611111 17.70277778 0 290
"1386" 1992-07-17 17 7 1992 1992 27.39388889 17.70277778 0 291
"1387" 1992-07-18 18 7 1992 1992 27.82388889 16.48 0 292
"1388" 1992-07-19 19 7 1992 1992 35.08611111 17.26888889 0 293
"1389" 1992-07-20 20 7 1992 1992 38.43055555 17.70277778 0 294
"1390" 1992-07-21 21 7 1992 1992 34.56055555 16.48 0 295
"1391" 1992-07-22 22 7 1992 1992 25.005 14.507777776 0 296
"1392" 1992-07-23 23 7 1992 1992 25.96055555 14.152777776 0 297
"1393" 1992-07-24 24 7 1992 1992 25.53055555 14.902222224 0 298
"1394" 1992-07-25 25 7 1992 1992 25.10055555 15.257222224 0 299
"1395" 1992-07-26 26 7 1992 1992 25.005 14.902222224 0 300
"1396" 1992-07-27 27 7 1992 1992 23.52388889 16.125 0 301
"1397" 1992-07-28 28 7 1992 1992 23.09388889 16.48 0 302
"1398" 1992-07-29 29 7 1992 1992 24.04944445 16.91388889 0 303
"1399" 1992-07-30 30 7 1992 1992 24.04944445 16.91388889 0 304
"1400" 1992-07-31 31 7 1992 1992 24.575 15.257222224 0 305
"1401" 1992-08-01 1 8 1992 1992 25.005 14.152777776 0 306
"1402" 1992-08-02 2 8 1992 1992 25.005 15.69111111 0 307
"1403" 1992-08-03 3 8 1992 1992 25.53055555 15.69111111 0 308
"1404" 1992-08-04 4 8 1992 1992 25.53055555 17.26888889 0 309
"1405" 1992-08-05 5 8 1992 1992 25.005 17.26888889 0 310
"1406" 1992-08-06 6 8 1992 1992 24.04944445 16.125 0 311
"1407" 1992-08-07 7 8 1992 1992 25.10055555 17.70277778 0 312
"1408" 1992-08-08 8 8 1992 1992 25.53055555 17.34777778 0 313
"1409" 1992-08-09 9 8 1992 1992 24.575 17.70277778 0 314
"1410" 1992-08-10 10 8 1992 1992 25.53055555 17.26888889 0 315
"1411" 1992-08-11 11 8 1992 1992 26.05611111 17.70277778 0 316
"1412" 1992-08-12 12 8 1992 1992 26.48611111 16.91388889 0 317
"1413" 1992-08-13 13 8 1992 1992 27.39388889 18.05777778 0 318
"1414" 1992-08-14 14 8 1992 1992 28.34944445 18.45222222 0 319
"1415" 1992-08-15 15 8 1992 1992 29.305 18.45222222 0 320
"1416" 1992-08-16 16 8 1992 1992 28.34944445 17.70277778 0 321
"1417" 1992-08-17 17 8 1992 1992 27.91944445 18.05777778 0 322
"1418" 1992-08-18 18 8 1992 1992 28.34944445 16.125 0 323
"1419" 1992-08-19 19 8 1992 1992 26.91611111 16.91388889 0 324
"1420" 1992-08-20 20 8 1992 1992 25.53055555 17.70277778 0 325
"1421" 1992-08-21 21 8 1992 1992 25.53055555 17.26888889 0 326
"1422" 1992-08-22 22 8 1992 1992 25.96055555 17.70277778 0 327
"1423" 1992-08-23 23 8 1992 1992 29.40055555 13.363888888 0 328
"1424" 1992-08-24 24 8 1992 1992 29.83055555 18.05777778 0 329
"1425" 1992-08-25 25 8 1992 1992 25.96055555 16.91388889 0 330
"1426" 1992-08-26 26 8 1992 1992 25.005 16.125 0 331
"1427" 1992-08-27 27 8 1992 1992 26.05611111 16.125 0 332
"1428" 1992-08-28 28 8 1992 1992 26.96388889 15.69111111 0 333
"1429" 1992-08-29 29 8 1992 1992 26.91611111 15.69111111 0 334
"1430" 1992-08-30 30 8 1992 1992 25.96055555 13.363888888 0 335
"1431" 1992-08-31 31 8 1992 1992 25.005 14.507777776 0 336
"1432" 1992-09-01 1 9 1992 1992 24.04944445 14.152777776 0 337
"1433" 1992-09-02 2 9 1992 1992 24.575 16.48 0 338
"1434" 1992-09-03 3 9 1992 1992 28.34944445 15.257222224 0 339
"1435" 1992-09-04 4 9 1992 1992 29.305 17.70277778 0 340
"1436" 1992-09-05 5 9 1992 1992 27.39388889 14.152777776 0 341
"1437" 1992-09-06 6 9 1992 1992 26.48611111 15.257222224 0 342
"1438" 1992-09-07 7 9 1992 1992 25.005 14.547222224 0 343
"1439" 1992-09-08 8 9 1992 1992 24.575 16.55888889 0 344
"1440" 1992-09-09 9 9 1992 1992 23.52388889 14.902222224 0 345
"1441" 1992-09-10 10 9 1992 1992 22.66388889 16.125 0 346
"1442" 1992-09-11 11 9 1992 1992 22.66388889 15.69111111 0 347
"1443" 1992-09-12 12 9 1992 1992 24.575 14.152777776 0 348
"1444" 1992-09-13 13 9 1992 1992 24.575 16.91388889 0 349
"1445" 1992-09-14 14 9 1992 1992 23.09388889 15.69111111 0 350
"1446" 1992-09-15 15 9 1992 1992 23.52388889 15.69111111 0 351
"1447" 1992-09-16 16 9 1992 1992 23.52388889 14.902222224 0 352
"1448" 1992-09-17 17 9 1992 1992 26.48611111 15.69111111 0 353
"1449" 1992-09-18 18 9 1992 1992 28.875 14.152777776 0 354
"1450" 1992-09-19 19 9 1992 1992 27.39388889 13.718888888 0 355
"1451" 1992-09-20 20 9 1992 1992 26.48611111 17.26888889 0 356
"1452" 1992-09-21 21 9 1992 1992 24.575 16.91388889 0 357
"1453" 1992-09-22 22 9 1992 1992 25.005 14.902222224 0 358
"1454" 1992-09-23 23 9 1992 1992 26.05611111 14.152777776 0 359
"1455" 1992-09-24 24 9 1992 1992 27.39388889 14.507777776 0 360
"1456" 1992-09-25 25 9 1992 1992 26.91611111 14.152777776 0 361
"1457" 1992-09-26 26 9 1992 1992 25.96055555 18.05777778 0 362
"1458" 1992-09-27 27 9 1992 1992 24.575 15.69111111 0 363
"1459" 1992-09-28 28 9 1992 1992 25.10055555 14.507777776 0 364
"1460" 1992-09-29 29 9 1992 1992 25.53055555 15.69111111 0 365
"1461" 1992-09-30 30 9 1992 1992 27.39388889 13.718888888 0 366
"1462" 1992-10-01 1 10 1992 1993 28.875 15.257222224 16.737 1
"1463" 1992-10-02 2 10 1992 1993 29.305 14.152777776 0 2
"1464" 1992-10-03 3 10 1992 1993 26.48611111 12.575 0 3
"1465" 1992-10-04 4 10 1992 1993 24.04944445 12.141111111 0 4
"1466" 1992-10-05 5 10 1992 1993 24.575 12.93 0 5
"1467" 1992-10-06 6 10 1992 1993 24.575 15.69111111 0 6
"1468" 1992-10-07 7 10 1992 1993 21.23055555 14.507777776 0 7
"1469" 1992-10-08 8 10 1992 1993 22.18611111 14.902222224 0 8
"1470" 1992-10-09 9 10 1992 1993 23.09388889 12.575 0 9
"1471" 1992-10-10 10 10 1992 1993 22.61611111 15.257222224 0 10
"1472" 1992-10-11 11 10 1992 1993 21.66055555 16.48 0 11
"1473" 1992-10-12 12 10 1992 1993 21.66055555 16.48 0 12
"1474" 1992-10-13 13 10 1992 1993 21.23055555 16.48 0 13
"1475" 1992-10-14 14 10 1992 1993 23.09388889 17.70277778 0 14
"1476" 1992-10-15 15 10 1992 1993 23.09388889 12.141111111 0 15
"1477" 1992-10-16 16 10 1992 1993 22.66388889 12.141111111 0 16
"1478" 1992-10-17 17 10 1992 1993 22.66388889 12.575 0 17
"1479" 1992-10-18 18 10 1992 1993 23.09388889 15.257222224 0 18
"1480" 1992-10-19 19 10 1992 1993 22.18611111 12.141111111 0 19
"1481" 1992-10-20 20 10 1992 1993 22.66388889 12.93 0 20
"1482" 1992-10-21 21 10 1992 1993 23.09388889 16.48 0 21
"1483" 1992-10-22 22 10 1992 1993 26.96388889 13.363888888 0 22
"1484" 1992-10-23 23 10 1992 1993 30.35611111 14.507777776 0 23
"1485" 1992-10-24 24 10 1992 1993 30.26055555 15.69111111 0 24
"1486" 1992-10-25 25 10 1992 1993 24.04944445 15.257222224 0 25
"1487" 1992-10-26 26 10 1992 1993 24.04944445 14.152777776 21.307 26
"1488" 1992-10-27 27 10 1992 1993 24.04944445 15.69111111 0 27
"1489" 1992-10-28 28 10 1992 1993 23.52388889 14.152777776 0 28
"1490" 1992-10-29 29 10 1992 1993 21.75611111 13.797777776 0 29
"1491" 1992-10-30 30 10 1992 1993 22.61611111 17.34777778 0 30
"1492" 1992-10-31 31 10 1992 1993 26.05611111 13.363888888 0 31
"1493" 1992-11-01 1 11 1992 1993 28.34944445 15.69111111 0 32
"1494" 1992-11-02 2 11 1992 1993 33.70055555 12.93 0 33
"1495" 1992-11-03 3 11 1992 1993 34.13055555 21.25277778 0 34
"1496" 1992-11-04 4 11 1992 1993 29.305 12.575 0 35
"1497" 1992-11-05 5 11 1992 1993 24.04944445 12.141111111 0 36
"1498" 1992-11-06 6 11 1992 1993 25.10055555 10.957777778 0 37
"1499" 1992-11-07 7 11 1992 1993 25.53055555 10.602777778 0 38
"1500" 1992-11-08 8 11 1992 1993 23.52388889 11.707222222 0 39
"1501" 1992-11-09 9 11 1992 1993 21.66055555 14.152777776 0 40
"1502" 1992-11-10 10 11 1992 1993 21.66055555 9.025 0 41
"1503" 1992-11-11 11 11 1992 1993 22.18611111 10.168888889 0 42
"1504" 1992-11-12 12 11 1992 1993 23.09388889 7.802222222 0 43
"1505" 1992-11-13 13 11 1992 1993 26.48611111 8.591111111 0 44
"1506" 1992-11-14 14 11 1992 1993 28.34944445 9.38 0 45
"1507" 1992-11-15 15 11 1992 1993 28.34944445 10.602777778 0 46
"1508" 1992-11-16 16 11 1992 1993 23.52388889 10.602777778 0 47
"1509" 1992-11-17 17 11 1992 1993 22.61611111 10.602777778 11.428 48
"1510" 1992-11-18 18 11 1992 1993 24.575 14.152777776 0.357 49
"1511" 1992-11-19 19 11 1992 1993 26.96388889 14.152777776 0 50
"1512" 1992-11-20 20 11 1992 1993 26.91611111 11.352222222 0 51
"1513" 1992-11-21 21 11 1992 1993 22.61611111 8.591111111 0 52
"1514" 1992-11-22 22 11 1992 1993 22.18611111 9.025 0 53
"1515" 1992-11-23 23 11 1992 1993 22.61611111 9.025 0 54
"1516" 1992-11-24 24 11 1992 1993 20.275 9.813888889 0 55
"1517" 1992-11-25 25 11 1992 1993 21.23055555 10.168888889 0 56
"1518" 1992-11-26 26 11 1992 1993 22.66388889 9.025 0 57
"1519" 1992-11-27 27 11 1992 1993 22.61611111 9.813888889 0 58
"1520" 1992-11-28 28 11 1992 1993 22.66388889 10.602777778 0 59
"1521" 1992-11-29 29 11 1992 1993 23.52388889 8.157222222 0 60
"1522" 1992-11-30 30 11 1992 1993 22.18611111 6.263888889 0 61
"1523" 1992-12-01 1 12 1992 1993 22.18611111 6.263888889 0 62
"1524" 1992-12-02 2 12 1992 1993 21.23055555 9.025 0 63
"1525" 1992-12-03 3 12 1992 1993 19.22388889 12.141111111 0 64
"1526" 1992-12-04 4 12 1992 1993 18.31611111 12.141111111 0 65
"1527" 1992-12-05 5 12 1992 1993 17.45611111 7.802222222 0 66
"1528" 1992-12-06 6 12 1992 1993 17.88611111 11.707222222 0 67
"1529" 1992-12-07 7 12 1992 1993 17.45611111 13.718888888 2.706 68
"1530" 1992-12-08 8 12 1992 1993 19.74944445 10.957777778 3.398 69
"1531" 1992-12-09 9 12 1992 1993 20.275 11.352222222 0 70
"1532" 1992-12-10 10 12 1992 1993 19.31944445 9.38 0 71
"1533" 1992-12-11 11 12 1992 1993 19.74944445 11.352222222 0 72
"1534" 1992-12-12 12 12 1992 1993 20.705 11.352222222 0 73
"1535" 1992-12-13 13 12 1992 1993 18.31611111 7.052777778 0 74
"1536" 1992-12-14 14 12 1992 1993 18.36388889 6.263888889 0 75
"1537" 1992-12-15 15 12 1992 1993 19.22388889 7.052777778 0 76
"1538" 1992-12-16 16 12 1992 1993 18.36388889 7.052777778 0 77
"1539" 1992-12-17 17 12 1992 1993 18.79388889 8.591111111 0 78
"1540" 1992-12-18 18 12 1992 1993 16.50055555 7.802222222 0 79
"1541" 1992-12-19 19 12 1992 1993 16.93055555 5.475 0 80
"1542" 1992-12-20 20 12 1992 1993 16.405 5.83 0 81
"1543" 1992-12-21 21 12 1992 1993 16.93055555 6.263888889 0 82
"1544" 1992-12-22 22 12 1992 1993 18.79388889 5.83 0 83
"1545" 1992-12-23 23 12 1992 1993 21.75611111 6.618888889 0 84
"1546" 1992-12-24 24 12 1992 1993 21.75611111 6.618888889 0 85
"1547" 1992-12-25 25 12 1992 1993 22.66388889 5.83 0 86
"1548" 1992-12-26 26 12 1992 1993 22.61611111 6.618888889 0 87
"1549" 1992-12-27 27 12 1992 1993 20.705 7.407777778 12.919 88
"1550" 1992-12-28 28 12 1992 1993 17.36055555 10.957777778 7.891 89
"1551" 1992-12-29 29 12 1992 1993 17.88611111 13.718888888 59.635 90
"1552" 1992-12-30 30 12 1992 1993 17.88611111 8.591111111 1.995 91
"1553" 1992-12-31 31 12 1992 1993 18.31611111 7.802222222 0 92
"1554" 1993-01-01 1 1 1993 1993 17.88611111 9.025 0 92
"1555" 1993-01-02 2 1 1993 1993 18.31611111 10.602777778 0 93
"1556" 1993-01-03 3 1 1993 1993 17.88611111 5.041111111 0 94
"1557" 1993-01-04 4 1 1993 1993 15.975 5.83 27.837 95
"1558" 1993-01-05 5 1 1993 1993 17.45611111 6.263888889 4.08 96
"1559" 1993-01-06 6 1 1993 1993 17.36055555 12.93 37.891 97
"1560" 1993-01-07 7 1 1993 1993 17.45611111 14.547222224 8.095 98
"1561" 1993-01-08 8 1 1993 1993 17.36055555 11.352222222 0 99
"1562" 1993-01-09 9 1 1993 1993 17.36055555 10.168888889 0 100
"1563" 1993-01-10 10 1 1993 1993 17.45611111 13.363888888 0 101
"1564" 1993-01-11 11 1 1993 1993 18.31611111 6.618888889 0 102
"1565" 1993-01-12 12 1 1993 1993 15.975 9.38 0 103
"1566" 1993-01-13 13 1 1993 1993 17.88611111 14.547222224 0 104
"1567" 1993-01-14 14 1 1993 1993 18.31611111 13.363888888 0 105
"1568" 1993-01-15 15 1 1993 1993 17.36055555 13.363888888 0 106
"1569" 1993-01-16 16 1 1993 1993 16.93055555 15.257222224 0 107
"1570" 1993-01-17 17 1 1993 1993 17.45611111 14.507777776 0 108
"1571" 1993-01-18 18 1 1993 1993 17.88611111 13.363888888 0 109
"1572" 1993-01-19 19 1 1993 1993 17.88611111 10.602777778 0 110
"1573" 1993-01-20 20 1 1993 1993 18.36388889 10.168888889 0 111
"1574" 1993-01-21 21 1 1993 1993 18.79388889 10.957777778 0 112
